path,acquisition,slices,receiverChannels,height,width,corrupted,systemFieldStrength_T,mode,max
data/multicoil_val/file_brain_AXT2_203_2030169_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00023102877
data/multicoil_val/file_brain_AXT2_203_2030119_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00023625937
data/multicoil_train/file_brain_AXT2_203_2030302_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00020279875
data/multicoil_train/file_brain_AXT2_203_2030023_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00020228926
data/multicoil_train/file_brain_AXT2_203_2030242_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00028066462
data/multicoil_train/file_brain_AXT2_203_2030367_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00020068954
data/multicoil_val/file_brain_AXT2_203_2030127_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.0002223145
data/multicoil_val/file_brain_AXT2_203_2030311_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00017114202
data/multicoil_val/file_brain_AXT2_203_2030141_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.0002243405
data/multicoil_train/file_brain_AXT2_203_2030391_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00022775297
data/multicoil_train/file_brain_AXT2_203_2030278_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00017311476
data/multicoil_train/file_brain_AXT2_203_2030296_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00024659163
data/multicoil_val/file_brain_AXT2_203_2030337_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00024657382
data/multicoil_val/file_brain_AXT2_203_2030103_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00024545068
data/multicoil_val/file_brain_AXT2_203_2030286_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00018094826
data/multicoil_val/file_brain_AXT2_203_2030063_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00017804683
data/multicoil_train/file_brain_AXT2_203_2030131_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00021502255
data/multicoil_train/file_brain_AXT2_203_2030317_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00014021348
data/multicoil_train/file_brain_AXT2_203_2030047_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00024391862
data/multicoil_val/file_brain_AXT2_203_2030395_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00017806485
data/multicoil_train/file_brain_AXT2_203_2030161_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00021150816
data/multicoil_val/file_brain_AXT2_203_2030053_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00023985996
data/multicoil_val/file_brain_AXT2_203_2030225_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00019781964
data/multicoil_train/file_brain_AXT2_203_2030380_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00016640409
data/multicoil_train/file_brain_AXT2_203_2030029_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00017919607
data/multicoil_train/file_brain_AXT2_203_2030266_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00021219469
data/multicoil_train/file_brain_AXT2_203_2030343_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00025495776
data/multicoil_train/file_brain_AXT2_203_2030045_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00021817774
data/multicoil_val/file_brain_AXT2_203_2030138_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00016204272
data/multicoil_train/file_brain_AXT2_203_2030393_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00020343858
data/multicoil_val/file_brain_AXT2_203_2030010_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00021222564
data/multicoil_val/file_brain_AXT2_203_2030192_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00018765622
data/multicoil_val/file_brain_AXT2_203_2030321_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.0001600664
data/multicoil_train/file_brain_AXT2_203_2030397_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00017412097
data/multicoil_train/file_brain_AXT2_203_2030270_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00019447431
data/multicoil_train/file_brain_AXT2_203_2030203_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.0002623906
data/multicoil_val/file_brain_AXT2_203_2030186_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00016683183
data/multicoil_train/file_brain_AXT2_203_2030304_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00029520312
data/multicoil_val/file_brain_AXT2_203_2030231_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00021800195
data/multicoil_val/file_brain_AXT2_203_2030173_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.0002283531
data/multicoil_val/file_brain_AXT2_203_2030306_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00021642703
data/multicoil_train/file_brain_AXT2_203_2030387_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00023189405
data/multicoil_train/file_brain_AXT2_203_2030335_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00016689839
data/multicoil_train/file_brain_AXT2_203_2030096_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00024252196
data/multicoil_train/file_brain_AXT2_203_2030288_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00026084314
data/multicoil_train/file_brain_AXT2_203_2030333_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00025551728
data/multicoil_train/file_brain_AXT2_203_2030198_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.0002758748
data/multicoil_train/file_brain_AXT2_203_2030133_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.0001496241
data/multicoil_val/file_brain_AXT2_203_2030114_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00023044874
data/multicoil_val/file_brain_AXT2_203_2030356_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00022053029
data/multicoil_train/file_brain_AXT2_203_2030327_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00024756993
data/multicoil_train/file_brain_AXT2_203_2030065_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00021693319
data/multicoil_val/file_brain_AXT2_203_2030313_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00022711551
data/multicoil_val/file_brain_AXT2_203_2030375_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00023234615
data/multicoil_train/file_brain_AXT2_203_2030280_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.0002077213
data/multicoil_train/file_brain_AXT2_203_2030252_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00020573946
data/multicoil_train/file_brain_AXT2_203_2030221_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00021560563
data/multicoil_train/file_brain_AXT2_203_2030246_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00020734727
data/multicoil_train/file_brain_AXT2_203_2030219_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00022529147
data/multicoil_train/file_brain_AXT2_203_2030404_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00016086822
data/multicoil_train/file_brain_AXT2_203_2030143_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.0002773492
data/multicoil_train/file_brain_AXT2_203_2030081_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00028197744
data/multicoil_train/file_brain_AXT2_203_2030019_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00017975352
data/multicoil_train/file_brain_AXT2_203_2030256_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00020045605
data/multicoil_val/file_brain_AXT2_203_2030155_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00021224406
data/multicoil_train/file_brain_AXT2_203_2030369_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00025601822
data/multicoil_train/file_brain_AXT2_203_2030196_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00023081042
data/multicoil_train/file_brain_AXT2_203_2030067_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00024163094
data/multicoil_val/file_brain_AXT2_203_2030284_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00018233113
data/multicoil_train/file_brain_AXT2_203_2030149_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00018114978
data/multicoil_train/file_brain_AXT2_203_2030049_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00021495868
data/multicoil_train/file_brain_AXT2_203_2030290_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00021706714
data/multicoil_val/file_brain_AXT2_203_2030014_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00024770302
data/multicoil_train/file_brain_AXT2_203_2030329_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.0001727204
data/multicoil_train/file_brain_AXT2_203_2030345_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00017515526
data/multicoil_train/file_brain_AXT2_203_2030163_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.0002587727
data/multicoil_train/file_brain_AXT2_203_2030239_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00021705576
data/multicoil_train/file_brain_AXT2_203_2030135_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00022665823
data/multicoil_train/file_brain_AXT2_203_2030084_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.0001736588
data/multicoil_val/file_brain_AXT2_203_2030102_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00022736474
data/multicoil_train/file_brain_AXT2_203_2030069_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00015591382
data/multicoil_train/file_brain_AXT2_203_2030352_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00014715116
data/multicoil_train/file_brain_AXT2_203_2030339_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00020588916
data/multicoil_val/file_brain_AXT2_203_2030399_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00027630478
data/multicoil_val/file_brain_AXT2_203_2030363_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.0001283101
data/multicoil_train/file_brain_AXT2_203_2030260_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_train,0.00021487921
data/multicoil_train/file_brain_AXT2_203_2030135.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.00024207971
data/multicoil_train/file_brain_AXT2_203_2030387.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.0002585681
data/multicoil_train/file_brain_AXT2_203_2030201.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.00024637236
data/multicoil_val/file_brain_AXT2_203_2030237.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.00021172267
data/multicoil_train/file_brain_AXT2_203_2030094.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.0002668806
data/multicoil_val/file_brain_AXT2_203_2030119.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.000274962
data/multicoil_train/file_brain_AXT2_203_2030217.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.00029713288
data/multicoil_val/file_brain_AXT2_203_2030311.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.00023956223
data/multicoil_train/file_brain_AXT2_203_2030335.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.00025295725
data/multicoil_train/file_brain_AXT2_203_2030397.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.00026943602
data/multicoil_val/file_brain_AXT2_203_2030337.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.00031787594
data/multicoil_train/file_brain_AXT2_203_2030354.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.00027246797
data/multicoil_train/file_brain_AXT2_203_2030007.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.00026919605
data/multicoil_train/file_brain_AXT2_203_2030081.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.00031408478
data/multicoil_train/file_brain_AXT2_203_2030019.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.00019944586
data/multicoil_train/file_brain_AXT2_203_2030090.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.00028381674
data/multicoil_val/file_brain_AXT2_203_2030192.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.00023170465
data/multicoil_train/file_brain_AXT2_203_2030077.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.0002769925
data/multicoil_train/file_brain_AXT2_203_2030067.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.00026592228
data/multicoil_train/file_brain_AXT2_203_2030367.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.00025371177
data/multicoil_train/file_brain_AXT2_203_2030016.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.00025112077
data/multicoil_train/file_brain_AXT2_203_2030244.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.00027569328
data/multicoil_val/file_brain_AXT2_203_2030059.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.0002468335
data/multicoil_val/file_brain_AXT2_203_2030313.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.00022670932
data/multicoil_train/file_brain_AXT2_203_2030389.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.00023939795
data/multicoil_train/file_brain_AXT2_203_2030163.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.00029646273
data/multicoil_train/file_brain_AXT2_203_2030333.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.00028298833
data/multicoil_train/file_brain_AXT2_203_2030029.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.00021705606
data/multicoil_val/file_brain_AXT2_203_2030169.h5,AXT2,16,4,768,392,False,2.8936,multicoil_val,0.00025203277
data/multicoil_val/file_brain_AXT2_203_2030331_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_val,0.0002882845
data/multicoil_train/file_brain_AXT2_203_2030012_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_val,0.00026557466
data/multicoil_train/file_brain_AXT2_203_2030383_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_val,0.00024781618
data/multicoil_train/file_brain_AXT2_203_2030004_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_val,0.00025222506
data/multicoil_train/file_brain_AXT2_203_2030262_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_val,0.00018554587
data/multicoil_train/file_brain_AXT2_203_2030244_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_val,0.0001490167
data/multicoil_val/file_brain_AXT2_203_2030272_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_val,0.00015927195
data/multicoil_train/file_brain_AXT2_203_2030389_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_val,0.00022460008
data/multicoil_train/file_brain_AXT2_203_2030007_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_val,0.00024202964
data/multicoil_train/file_brain_AXT2_203_2030180_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_val,0.00024796996
data/multicoil_train/file_brain_AXT2_203_2030276_corrupted.h5,AXT2,16,4,768,392,True,2.8936,multicoil_val,0.00017652138
