path,acquisition,slices,receiverChannels,height,width,corrupted,systemFieldStrength_T,mode,max
data/multicoil_train/file_brain_AXT1PRE_203_6000856.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_train,0.00027962803
data/multicoil_val/file_brain_AXT1PRE_203_6000748.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_train,0.00027891016
data/multicoil_train/file_brain_AXT1PRE_203_6000744.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_train,0.0002644749
data/multicoil_val/file_brain_AXT1PRE_203_6000693.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_train,0.0002577582
data/multicoil_train/file_brain_AXT1PRE_203_6000769.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_train,0.00023362873
data/multicoil_train/file_brain_AXT1PRE_203_6000781.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_train,0.00021388503
data/multicoil_val/file_brain_AXT1PRE_203_6000783.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_train,0.0002616025
data/multicoil_train/file_brain_AXT1PRE_203_6000885.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_train,0.00024619157
data/multicoil_train/file_brain_AXT1PRE_203_6000862.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_train,0.00023416577
data/multicoil_train/file_brain_AXT1PRE_203_6000679.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_train,0.00024068652
data/multicoil_train/file_brain_AXT1PRE_203_6000616.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_train,0.00023435238
data/multicoil_train/file_brain_AXT1PRE_203_6000660.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_train,0.0002712124
data/multicoil_val/file_brain_AXT1PRE_203_6000746.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_train,0.00022381812
data/multicoil_train/file_brain_AXT1PRE_203_6000629.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_train,0.00024810527
data/multicoil_val/file_brain_AXT1PRE_203_6000746_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00015417108
data/multicoil_train/file_brain_AXT1PRE_203_6000873_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00023902651
data/multicoil_train/file_brain_AXT1PRE_203_6000717_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00023919539
data/multicoil_train/file_brain_AXT1PRE_203_6000730_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.0001715809
data/multicoil_train/file_brain_AXT1PRE_203_6000701_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00020738435
data/multicoil_train/file_brain_AXT1PRE_203_6000679_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00021652205
data/multicoil_val/file_brain_AXT1PRE_203_6000703_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00018993064
data/multicoil_train/file_brain_AXT1PRE_203_6000829_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00019509821
data/multicoil_train/file_brain_AXT1PRE_203_6000864_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00026519079
data/multicoil_train/file_brain_AXT1PRE_203_6000860_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00018206929
data/multicoil_train/file_brain_AXT1PRE_203_6000639_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00018143252
data/multicoil_train/file_brain_AXT1PRE_203_6000775_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.0002350035
data/multicoil_train/file_brain_AXT1PRE_203_6000837_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00020186495
data/multicoil_val/file_brain_AXT1PRE_203_6000687_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00028452015
data/multicoil_val/file_brain_AXT1PRE_203_6000841_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00024789805
data/multicoil_train/file_brain_AXT1PRE_203_6000641_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00016124216
data/multicoil_val/file_brain_AXT1PRE_203_6000670_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00026015376
data/multicoil_train/file_brain_AXT1PRE_203_6000851_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00021770147
data/multicoil_train/file_brain_AXT1PRE_203_6000707_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00026728024
data/multicoil_train/file_brain_AXT1PRE_203_6000635_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00025482022
data/multicoil_train/file_brain_AXT1PRE_203_6000781_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00020264764
data/multicoil_train/file_brain_AXT1PRE_203_6000876_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00022686826
data/multicoil_train/file_brain_AXT1PRE_203_6000811_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00014468672
data/multicoil_val/file_brain_AXT1PRE_203_6000815_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.0001710272
data/multicoil_val/file_brain_AXT1PRE_203_6000618_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00021921257
data/multicoil_val/file_brain_AXT1PRE_203_6000624_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00020474927
data/multicoil_train/file_brain_AXT1PRE_203_6000629_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.0001887268
data/multicoil_train/file_brain_AXT1PRE_203_6000633_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.0002700517
data/multicoil_train/file_brain_AXT1PRE_203_6000787_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00027431213
data/multicoil_val/file_brain_AXT1PRE_203_6000868_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00020921412
data/multicoil_train/file_brain_AXT1PRE_203_6000685_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00021864347
data/multicoil_train/file_brain_AXT1PRE_203_6000752_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00023750072
data/multicoil_train/file_brain_AXT1PRE_203_6000843_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00021336005
data/multicoil_train/file_brain_AXT1PRE_203_6000826_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00020176006
data/multicoil_val/file_brain_AXT1PRE_203_6000809_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00022499003
data/multicoil_val/file_brain_AXT1PRE_203_6000637_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00011590356
data/multicoil_train/file_brain_AXT1PRE_203_6000643_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00024760494
data/multicoil_train/file_brain_AXT1PRE_203_6000740_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.0002673349
data/multicoil_train/file_brain_AXT1PRE_203_6000894_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00018902424
data/multicoil_train/file_brain_AXT1PRE_203_6000653_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.0002448764
data/multicoil_val/file_brain_AXT1PRE_203_6000765_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.0001982553
data/multicoil_train/file_brain_AXT1PRE_203_6000823_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00022980114
data/multicoil_train/file_brain_AXT1PRE_203_6000833_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00017755674
data/multicoil_train/file_brain_AXT1PRE_203_6000715_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00016775564
data/multicoil_train/file_brain_AXT1PRE_203_6000705_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00020334563
data/multicoil_train/file_brain_AXT1PRE_203_6000719_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00022250759
data/multicoil_val/file_brain_AXT1PRE_203_6000662_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00017950952
data/multicoil_train/file_brain_AXT1PRE_203_6000821_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00021720075
data/multicoil_val/file_brain_AXT1PRE_203_6000631_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00019532039
data/multicoil_val/file_brain_AXT1PRE_203_6000732_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00026148622
data/multicoil_train/file_brain_AXT1PRE_203_6000655_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00035318366
data/multicoil_train/file_brain_AXT1PRE_203_6000771_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.0001964917
data/multicoil_val/file_brain_AXT1PRE_203_6000817_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00020447618
data/multicoil_train/file_brain_AXT1PRE_203_6000791_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00026605476
data/multicoil_train/file_brain_AXT1PRE_203_6000862_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00018945705
data/multicoil_val/file_brain_AXT1PRE_203_6000649_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00012608674
data/multicoil_train/file_brain_AXT1PRE_203_6000795_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00022434033
data/multicoil_train/file_brain_AXT1PRE_203_6000773_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00018211693
data/multicoil_train/file_brain_AXT1PRE_203_6000888_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00021799003
data/multicoil_train/file_brain_AXT1PRE_203_6000616_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.0001471019
data/multicoil_train/file_brain_AXT1PRE_203_6000724_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00015024777
data/multicoil_train/file_brain_AXT1PRE_203_6000807_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00017240128
data/multicoil_train/file_brain_AXT1PRE_203_6000683_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.0002740189
data/multicoil_train/file_brain_AXT1PRE_203_6000689_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.0002507022
data/multicoil_val/file_brain_AXT1PRE_203_6000693_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_train,0.00019937195
data/multicoil_train/file_brain_AXT1PRE_203_6000835.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_val,0.00022787109
data/multicoil_train/file_brain_AXT1PRE_203_6000676.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_val,0.00025992971
data/multicoil_val/file_brain_AXT1PRE_203_6000765.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_val,0.00024602163
data/multicoil_val/file_brain_AXT1PRE_203_6000754.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_val,0.0002608315
data/multicoil_train/file_brain_AXT1PRE_203_6000876.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_val,0.00026143724
data/multicoil_train/file_brain_AXT1PRE_203_6000658.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_val,0.00025989296
data/multicoil_train/file_brain_AXT1PRE_203_6000653.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_val,0.0003078493
data/multicoil_train/file_brain_AXT1PRE_203_6000627.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_val,0.00025623877
data/multicoil_train/file_brain_AXT1PRE_203_6000773.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_val,0.00019243237
data/multicoil_train/file_brain_AXT1PRE_203_6000873.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_val,0.000272713
data/multicoil_train/file_brain_AXT1PRE_203_6000635.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_val,0.0002715379
data/multicoil_val/file_brain_AXT1PRE_203_6000645.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_val,0.00027220944
data/multicoil_train/file_brain_AXT1PRE_203_6000689.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_val,0.00025138204
data/multicoil_val/file_brain_AXT1PRE_203_6000817.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_val,0.0002627169
data/multicoil_val/file_brain_AXT1PRE_203_6000637.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_val,0.00023531314
data/multicoil_train/file_brain_AXT1PRE_203_6000620.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_val,0.0002632954
data/multicoil_train/file_brain_AXT1PRE_203_6000771.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_val,0.00027140838
data/multicoil_train/file_brain_AXT1PRE_203_6000709.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_val,0.00025066859
data/multicoil_train/file_brain_AXT1PRE_203_6000837.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_val,0.0002509965
data/multicoil_val/file_brain_AXT1PRE_203_6000649.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_val,0.00023779883
data/multicoil_train/file_brain_AXT1PRE_203_6000707.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_val,0.00025961822
data/multicoil_train/file_brain_AXT1PRE_203_6000763_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_val,0.00022570773
data/multicoil_train/file_brain_AXT1PRE_203_6000709_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_val,0.00023273368
data/multicoil_train/file_brain_AXT1PRE_203_6000691_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_val,0.00020069667
data/multicoil_train/file_brain_AXT1PRE_203_6000658_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_val,0.0002244326
data/multicoil_train/file_brain_AXT1PRE_203_6000676_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_val,0.00020235311
data/multicoil_train/file_brain_AXT1PRE_203_6000674_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_val,0.00024241737
data/multicoil_train/file_brain_AXT1PRE_203_6000736_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_val,0.00017729816
data/multicoil_train/file_brain_AXT1PRE_203_6000856_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_val,0.0002811789
data/multicoil_val/file_brain_AXT1PRE_203_6000866_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_val,0.00020567371
data/multicoil_val/file_brain_AXT1PRE_203_6000612_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_val,0.00021534282
data/multicoil_train/file_brain_AXT1PRE_203_6000721_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_val,0.00016396152
data/multicoil_train/file_brain_AXT1PRE_203_6000695_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_val,0.00017379787
data/multicoil_train/file_brain_AXT1PRE_203_6000779_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_val,0.0002071961
data/multicoil_val/file_brain_AXT1PRE_203_6000645_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_val,0.00024668773
data/multicoil_train/file_brain_AXT1PRE_203_6000805_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_val,0.0002854162
data/multicoil_train/file_brain_AXT1PRE_203_6000699_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_val,0.0001332947
data/multicoil_train/file_brain_AXT1PRE_203_6000801_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_val,0.00020019145
data/multicoil_train/file_brain_AXT1PRE_203_6000614_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_val,0.00014669816
data/multicoil_train/file_brain_AXT1PRE_203_6000711_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_val,0.00024800593
data/multicoil_train/file_brain_AXT1PRE_203_6000668_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_val,0.0002086553
data/multicoil_train/file_brain_AXT1PRE_203_6000672_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_val,0.00026286324
data/multicoil_train/file_brain_AXT1PRE_203_6000643.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_test,0.00025095494
data/multicoil_train/file_brain_AXT1PRE_203_6000724.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_test,0.00027307047
data/multicoil_train/file_brain_AXT1PRE_203_6000821.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_test,0.00024201909
data/multicoil_train/file_brain_AXT1PRE_203_6000805.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_test,0.000290248
data/multicoil_train/file_brain_AXT1PRE_203_6000740.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_test,0.00026130333
data/multicoil_train/file_brain_AXT1PRE_203_6000851.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_test,0.00024005491
data/multicoil_train/file_brain_AXT1PRE_203_6000761.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_test,0.00026194818
data/multicoil_val/file_brain_AXT1PRE_203_6000670.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_test,0.0002519097
data/multicoil_train/file_brain_AXT1PRE_203_6000795.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_test,0.00025852604
data/multicoil_train/file_brain_AXT1PRE_203_6000811.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_test,0.0002580382
data/multicoil_train/file_brain_AXT1PRE_203_6000860.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_test,0.00024115865
data/multicoil_train/file_brain_AXT1PRE_203_6000674.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_test,0.00026938593
data/multicoil_train/file_brain_AXT1PRE_203_6000717.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_test,0.00023960097
data/multicoil_train/file_brain_AXT1PRE_203_6000719.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_test,0.00023832558
data/multicoil_train/file_brain_AXT1PRE_203_6000763.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_test,0.00022837883
data/multicoil_train/file_brain_AXT1PRE_203_6000683.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_test,0.00028320306
data/multicoil_val/file_brain_AXT1PRE_203_6000732.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_test,0.0002817093
data/multicoil_train/file_brain_AXT1PRE_203_6000789.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_test,0.00027608318
data/multicoil_val/file_brain_AXT1PRE_203_6000854.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_test,0.00025766878
data/multicoil_train/file_brain_AXT1PRE_203_6000752.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_test,0.000254646
data/multicoil_train/file_brain_AXT1PRE_203_6000664.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_test,0.0002540312
data/multicoil_val/file_brain_AXT1PRE_203_6000656.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_test,0.00023973016
data/multicoil_train/file_brain_AXT1PRE_203_6000705.h5,AXT1PRE,16,4,640,320,False,2.8936,multicoil_test,0.0002165215
data/multicoil_train/file_brain_AXT1PRE_203_6000879_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_test,0.00023801177
data/multicoil_train/file_brain_AXT1PRE_203_6000761_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_test,0.00021882291
data/multicoil_train/file_brain_AXT1PRE_203_6000789_corrupted.h5,AXT1PRE,16,4,640,320,True,2.8936,multicoil_test,0.0002449053
